,Player_Id,Player_Name,No_of_Matches,Bat,Bowl,is_bowler,T_Score,T_Score1,Bat1,T_Score2,Bat2,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
305,306.0,SPD Smith,67.0,1333.0,2.0,0.0,1713.0,790.0,579.0,913.0,749.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,12.0,12.0
306,307.0,MN Samuels,15.0,174.0,219.0,1.0,161.0,116.0,107.0,45.0,67.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.0
307,308.0,SA Yadav,50.0,479.0,6.0,0.0,608.0,244.0,194.0,364.0,284.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0
308,309.0,KK Cooper,25.0,70.0,600.0,1.0,116.0,54.0,31.0,62.0,39.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0
309,310.0,JP Faulkner,60.0,406.0,1287.0,1.0,527.0,225.0,193.0,302.0,212.0,0.0,0.0,0.0,10.0,4.0,5.0,5.0,5.0,13.0,13.0
310,311.0,HV Patel,35.0,38.0,707.0,1.0,47.0,10.0,9.0,37.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0
311,312.0,DAJ Bracewell,1.0,9.0,25.0,1.0,12.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
312,313.0,DJ Harris,6.0,103.0,18.0,0.0,111.0,66.0,59.0,45.0,44.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
313,314.0,Ankit Sharma,20.0,69.0,369.0,1.0,87.0,58.0,48.0,29.0,21.0,0.0,0.0,0.0,0.0,8.0,11.0,5.0,5.0,12.0,12.0
314,315.0,SP Narine,82.0,193.0,1956.0,1.0,271.0,119.0,85.0,152.0,108.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
315,316.0,GB Hogg,21.0,22.0,466.0,1.0,22.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0
316,317.0,RR Bhatkal,1.0,2.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
317,318.0,CJ McKay,2.0,15.0,42.0,1.0,8.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
318,319.0,N Saini,10.0,143.0,0.0,0.0,140.0,54.0,57.0,86.0,86.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
319,320.0,DA Miller,66.0,1135.0,0.0,0.0,1563.0,674.0,497.0,889.0,637.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
320,321.0,Azhar Mahmood,23.0,311.0,552.0,1.0,388.0,236.0,180.0,152.0,131.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0
321,322.0,P Negi,40.0,284.0,639.0,1.0,353.0,237.0,179.0,116.0,105.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,6.0,2.0
322,323.0,RJ Peterson,5.0,32.0,48.0,1.0,32.0,13.0,14.0,19.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
323,324.0,KMDN Kulasekara,5.0,3.0,107.0,1.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
324,325.0,A Ashish Reddy,28.0,196.0,270.0,1.0,280.0,166.0,115.0,114.0,81.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,11.0,11.0,0.0
325,326.0,V Pratap Singh,9.0,1.0,211.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
326,327.0,BB Samantray,8.0,116.0,0.0,0.0,125.0,110.0,102.0,15.0,14.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0
327,328.0,MJ Clarke,6.0,96.0,66.0,1.0,98.0,16.0,18.0,82.0,78.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
328,329.0,Gurkeerat Singh,28.0,280.0,82.0,0.0,342.0,230.0,178.0,112.0,102.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0
329,330.0,AP Majumdar,4.0,77.0,0.0,0.0,87.0,30.0,20.0,57.0,57.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
330,331.0,PA Reddy,11.0,167.0,0.0,0.0,164.0,48.0,59.0,116.0,108.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0
331,332.0,K Upadhyay,3.0,9.0,56.0,1.0,12.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0
332,333.0,P Awana,33.0,14.0,773.0,1.0,5.0,5.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0
333,334.0,AD Russell,34.0,350.0,651.0,1.0,574.0,209.0,118.0,365.0,232.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0
334,335.0,A Chandila,12.0,7.0,234.0,1.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
335,336.0,CA Lynn,12.0,260.0,0.0,0.0,384.0,91.0,78.0,293.0,182.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0
336,337.0,Sunny Gupta,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
337,338.0,MC Juneja,7.0,134.0,0.0,0.0,125.0,54.0,69.0,71.0,65.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
338,339.0,KK Nair,52.0,929.0,0.0,0.0,1158.0,528.0,437.0,630.0,492.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,6.0,6.0
339,340.0,GH Vihari,21.0,323.0,37.0,0.0,280.0,105.0,131.0,175.0,192.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0
340,341.0,MDKJ Perera,2.0,13.0,0.0,0.0,14.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
341,342.0,R Shukla,8.0,23.0,130.0,1.0,19.0,3.0,5.0,16.0,18.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,0.0,0.0,0.0
342,343.0,B Laughlin,2.0,9.0,45.0,1.0,4.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
343,344.0,AS Rajpoot,11.0,13.0,184.0,1.0,6.0,4.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
344,345.0,M Vohra,43.0,750.0,0.0,0.0,957.0,487.0,417.0,470.0,333.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
345,346.0,JD Unadkat,46.0,13.0,995.0,1.0,5.0,4.0,8.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0,12.0
346,347.0,Mohammed Shami,31.0,46.0,659.0,1.0,46.0,7.0,16.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,6.0
347,348.0,BMAJ Mendis,3.0,27.0,30.0,1.0,23.0,11.0,9.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
348,349.0,R Rampaul,12.0,52.0,278.0,1.0,51.0,16.0,27.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
349,350.0,CH Morris,48.0,275.0,1042.0,1.0,439.0,172.0,112.0,267.0,163.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,6.0
350,351.0,SV Samson,66.0,1165.0,0.0,0.0,1426.0,649.0,509.0,777.0,656.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,6.0,6.0
351,352.0,SMSM Senanayake,8.0,17.0,195.0,1.0,10.0,7.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
352,353.0,BJ Rohrer,8.0,146.0,7.0,0.0,193.0,91.0,69.0,102.0,76.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
353,354.0,KL Rahul,35.0,592.0,0.0,0.0,725.0,450.0,366.0,275.0,226.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,11.0,2.0,0.0
354,355.0,Q de Kock,26.0,566.0,0.0,0.0,726.0,247.0,205.0,479.0,361.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,6.0,6.0,0.0
355,356.0,R Dhawan,26.0,135.0,513.0,1.0,153.0,86.0,69.0,67.0,66.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,4.0,0.0
356,357.0,MG Johnson,48.0,157.0,1168.0,1.0,151.0,96.0,99.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,4.0,7.0
357,358.0,LJ Wright,7.0,63.0,75.0,1.0,106.0,78.0,35.0,28.0,28.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0
358,359.0,IC Pandey,24.0,2.0,469.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,0.0,0.0
359,360.0,CM Gautam,13.0,158.0,0.0,0.0,169.0,78.0,74.0,91.0,84.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0
360,361.0,X Thalaivan Sargunam,1.0,17.0,0.0,0.0,10.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
361,362.0,DJG Sammy,22.0,251.0,244.0,1.0,295.0,220.0,188.0,75.0,63.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.0,0.0,0.0
362,363.0,KW Richardson,14.0,39.0,326.0,1.0,36.0,9.0,17.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,2.0,0.0
363,364.0,MM Sharma,75.0,104.0,1566.0,1.0,112.0,47.0,49.0,65.0,55.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0
364,365.0,UA Birla,2.0,15.0,0.0,0.0,7.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
365,366.0,Parvez Rasool,11.0,20.0,200.0,1.0,17.0,4.0,5.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,11.0,2.0,0.0
366,367.0,Sandeep Sharma,56.0,36.0,1273.0,1.0,26.0,4.0,8.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
367,368.0,S Kaul,21.0,13.0,436.0,1.0,9.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,11.0
368,369.0,Sachin Baby,13.0,106.0,10.0,0.0,137.0,86.0,63.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0
369,370.0,PV Tambe,33.0,39.0,674.0,1.0,18.0,2.0,4.0,16.0,35.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0
370,371.0,NM Coulter-Nile,25.0,53.0,586.0,1.0,52.0,32.0,39.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,6.0,1.0
371,372.0,CJ Anderson,27.0,414.0,259.0,1.0,521.0,305.0,250.0,216.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,6.0
372,373.0,NJ Maddinson,3.0,21.0,0.0,0.0,20.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
373,374.0,AR Patel,60.0,494.0,1280.0,1.0,606.0,309.0,257.0,297.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
374,375.0,JJ Bumrah,47.0,27.0,1083.0,1.0,25.0,3.0,6.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0
375,376.0,JDS Neesham,4.0,46.0,57.0,1.0,42.0,12.0,20.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
376,377.0,TG Southee,29.0,36.0,691.0,1.0,54.0,33.0,18.0,21.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,7.0,7.0
377,378.0,MA Starc,26.0,98.0,612.0,1.0,96.0,35.0,42.0,61.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
378,379.0,BR Dunk,4.0,36.0,0.0,0.0,40.0,15.0,14.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
379,380.0,RR Rossouw,6.0,51.0,0.0,0.0,53.0,1.0,4.0,52.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
380,381.0,Shivam Sharma,5.0,3.0,114.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
381,382.0,YS Chahal,55.0,29.0,1219.0,1.0,15.0,2.0,3.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,2.0
382,383.0,LMP Simmons,29.0,878.0,18.0,0.0,1079.0,663.0,551.0,416.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0
383,384.0,VH Zol,2.0,26.0,0.0,0.0,29.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
384,385.0,BCJ Cutting,9.0,70.0,171.0,1.0,124.0,83.0,42.0,41.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,11.0
385,386.0,Imran Tahir,32.0,25.0,734.0,1.0,18.0,7.0,8.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,12.0
386,387.0,BE Hendricks,7.0,3.0,157.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
387,388.0,S Gopal,6.0,27.0,116.0,1.0,14.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0
388,389.0,M de Lange,5.0,2.0,116.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0
389,390.0,R Tewatia,7.0,24.0,128.0,1.0,35.0,19.0,11.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0
390,391.0,JO Holder,11.0,32.0,228.0,1.0,38.0,32.0,24.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,0.0
391,392.0,Karanveer Singh,9.0,17.0,213.0,1.0,12.0,0.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
392,393.0,SS Iyer,32.0,655.0,0.0,0.0,807.0,384.0,318.0,423.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
393,394.0,DJ Hooda,36.0,277.0,201.0,0.0,373.0,173.0,131.0,200.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0
394,395.0,Anureet Singh,19.0,43.0,406.0,1.0,33.0,8.0,4.0,25.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
395,396.0,KS Williamson,15.0,325.0,6.0,0.0,411.0,363.0,276.0,48.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0
396,397.0,SA Abbott,2.0,13.0,32.0,1.0,15.0,14.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
397,398.0,J Suchith,14.0,33.0,253.0,1.0,48.0,10.0,8.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
398,399.0,RG More,2.0,2.0,37.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
399,400.0,HH Pandya,38.0,306.0,375.0,1.0,406.0,216.0,173.0,190.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0
400,401.0,D Wiese,15.0,94.0,289.0,1.0,127.0,28.0,21.0,99.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
401,402.0,SN Khan,12.0,103.0,0.0,0.0,177.0,154.0,82.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
402,403.0,MJ McClenaghan,40.0,45.0,982.0,1.0,63.0,10.0,9.0,53.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0
403,404.0,DJ Muthuswami,6.0,3.0,84.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
404,405.0,PJ Cummins,16.0,56.0,379.0,1.0,77.0,26.0,17.0,51.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
405,406.0,SN Thakur,13.0,9.0,259.0,1.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0
406,407.0,JC Buttler,24.0,374.0,0.0,0.0,528.0,177.0,140.0,350.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
407,408.0,CR Brathwaite,10.0,56.0,181.0,1.0,95.0,61.0,26.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
408,409.0,MP Stoinis,12.0,136.0,209.0,1.0,163.0,129.0,111.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
409,410.0,Ishan Kishan,16.0,255.0,0.0,0.0,319.0,193.0,159.0,126.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
410,411.0,C Munro,4.0,31.0,12.0,0.0,30.0,14.0,14.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
411,412.0,P Sahu,5.0,13.0,107.0,1.0,19.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
412,413.0,KH Pandya,25.0,313.0,440.0,1.0,480.0,245.0,158.0,235.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
413,414.0,AD Nath,4.0,28.0,0.0,0.0,20.0,5.0,10.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
414,415.0,MJ Guptill,10.0,143.0,0.0,0.0,189.0,116.0,105.0,73.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0
415,416.0,KJ Abbott,5.0,8.0,102.0,1.0,13.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
416,417.0,TM Head,10.0,151.0,48.0,0.0,205.0,167.0,115.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
417,418.0,M Ashwin,10.0,1.0,176.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
418,419.0,NS Naik,2.0,33.0,0.0,0.0,23.0,22.0,30.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
419,420.0,RR Pant,24.0,381.0,0.0,0.0,564.0,140.0,104.0,424.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
420,421.0,SW Billings,11.0,173.0,0.0,0.0,226.0,182.0,136.0,44.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
421,422.0,KC Cariappa,10.0,18.0,211.0,1.0,15.0,1.0,3.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0
422,423.0,PSP Handscomb,1.0,12.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
423,424.0,Swapnil Singh,5.0,20.0,61.0,1.0,12.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
424,425.0,J Yadav,11.0,12.0,183.0,1.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
425,426.0,UT Khawaja,6.0,105.0,0.0,0.0,127.0,37.0,23.0,90.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
426,427.0,HM Amla,16.0,418.0,0.0,0.0,577.0,426.0,286.0,151.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
427,428.0,F Behardien,3.0,13.0,0.0,0.0,14.0,5.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
428,429.0,BB Sran,16.0,4.0,345.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0
429,430.0,A Zampa,11.0,8.0,225.0,1.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
430,431.0,N Rana,17.0,355.0,6.0,0.0,437.0,146.0,117.0,291.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
431,432.0,S Kaushik,10.0,1.0,210.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
432,433.0,ER Dwivedi,3.0,15.0,0.0,0.0,24.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
433,434.0,CJ Jordan,10.0,5.0,188.0,1.0,3.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
434,435.0,P Amarnath,6.0,0.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,436.0,B Geeves,2.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,437.0,Gagandeep Singh,4.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,438.0,A Nel,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,439.0,AM Salvi,7.0,0.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
439,440.0,RR Bose,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,441.0,SS Sarkar,2.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,442.0,RA Shaikh,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,443.0,C Ganapathy,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,444.0,MB Parmar,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,445.0,AA Kazi,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
445,446.0,Anand Rajan,8.0,0.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0
446,447.0,P Prasanth,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
447,448.0,SS Mundhe,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
448,449.0,RW Price,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
449,450.0,TP Sudhindra,3.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
450,451.0,BW Hilfenhaus,17.0,0.0,390.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
451,452.0,S Badree,12.0,25.0,263.0,1.0,13.0,3.0,3.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0
452,453.0,P Suyal,5.0,0.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0
453,454.0,MG Neser,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
454,455.0,V Shankar,7.0,77.0,6.0,0.0,101.0,23.0,20.0,78.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0
455,456.0,K Santokie,2.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
456,457.0,JW Hastings,3.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
457,458.0,TA Boult,14.0,8.0,355.0,1.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0
458,459.0,GS Sandhu,2.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
459,460.0,Mustafizur Rahman,17.0,0.0,393.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
